id;nome;area;esfera;uf;grupo_uc;ano;tipo;agua_solo;carbono_solo;declividade;d_hidrovias;d_mineracao;d_municipios;d_rodovias;elevacao;nitrogenio;precipitacao;temperatura;desmatamento;biomass_Mgha;desm_evit;carb_evit
48401;Urucu/Juru�;12697,0441;NA;MA;NA;1991;ti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
48601;Vale do Guapor�;242593,0000;NA;MT;NA;1985;ti;30,65332924383253;287,803619344363;1,1754532400666615;60,525207637372738;67,44253759645090;378,547897567816335;11,384425014546776;381,05559972104834;215,254138108175;151,514098541987;24,5081351718751;31;3,35795515453339e+05;182;2,73219734683037e+06
48701;Vale do Javari;8544482,2728;NA;AM;NA;1985;ti;29,91673066821535;493,176356152220;0,2731843328558720;91,348181008461623;205,45554824602863;636,490703328000336;234,595377917059693;162,95213899828136;306,625877420714;212,813323107330;25,7375470404938;0;2,46033787840881e+07;4769;1,37644062188721e+08
49301;Vui-Uata-In;121198,5999;NA;AM;NA;1992;ti;9,34903801294141;538,454656205330;0,1875592500580362;19,844220534645487;100,77634358526684;732,625864064311486;529,141556506615302;102,19578291714492;334,199795702055;229,545602139092;25,8848395854184;0;3,19994335571289e+05;66;1,78985895385742e+06
49401;Wai�pi;607017,2404;NA;AP;NA;1991;ti;97,29555181064298;331,794486730712;0,8804792809888297;236,738036770234970;50,21581057274385;245,153225195027119;35,274664695016796;269,75840551773888;273,268288927326;196,759325928699;25,3014049008759;0;2,24897586236572e+06;264;9,91465182342529e+06
49501;Waimiri-Atroari;2585911,5689;NA;RR,AM;NA;1989;ti;57,09011609567698;347,446448688903;0,2923579957039088;112,407660974595402;57,67922755553553;259,074158349221193;49,262905796512243;84,40321195804728;249,872243090991;191,669097554205;26,5454171704996;2;6,06162764311600e+06;1347;3,21089092575073e+07
49601;WaiW�i;405698,0085;NA;RR;NA;1999;ti;115,81468347131356;321,077775973792;1,1805237111449520;175,992125454201641;145,73267200510969;205,068734685530274;50,234176313719203;223,75643842526003;216,840630929609;150,261132962762;26,4523188875366;0;9,11769473678589e+05;210;4,77483463134766e+06
49801;Wawi;150329,1865;NA;MT;NA;1997;ti;32,17343979678672;312,797186833794;0,3721045270316372;261,879794345926541;295,27036232783877;529,075358686775985;88,476826290869269;309,65412437378251;212,539427941927;150,853735157286;25,2316165741938;2;1,62267709170341e+05;56;6,43440192413330e+05
50101;Xambio�;3326,3502;NA;TO;NA;1997;ti;92,82814483642578;359,407604980469;0,3633581262081861;4,258614599704742;88,24209938049316;93,080797958374021;10,122760677337649;178,95846023559571;293,171408843994;145,561019134522;25,8127231597900;0;1,45670579147339e+03;1;8,21595687866211e+03
50501;Xikrin do Rio Catete;439150,5452;NA;PA;NA;1991;ti;79,58073534940596;358,403302123996;0,9415710821262756;201,844515040527000;12,49529574171193;136,087043474436200;43,026700408465210;287,17986110556370;361,661352749170;158,067389098386;24,8565864250948;9;4,00547107056618e+05;237;2,12757850894928e+06
50601;Xipaya;178723,0238;NA;PA;NA;1999;ti;37,47270003460368;337,773925883830;0,5882482519503736;191,009725960696812;32,27463683868323;309,080548574410216;128,142018195828143;242,11288255536590;274,013388317974;168,902849683575;25,4640023367746;1;3,62378902526855e+05;86;1,75055773773193e+06
50901;Yanomami;9664975,4800;NA;RR,AM;NA;1991;ti;63,97864514693040;355,067102042474;1,8027482289332288;207,220523317172166;87,48824274983217;354,456716172144070;172,225349186913405;358,58493706223641;264,255012215869;200,065489637996;25,5977312435869;11;1,87436224549294e+07;3185;6,38697617186546e+07
51001;Zoe;668565,6283;NA;PA;NA;1997;ti;81,19683035044632;362,192610705298;0,7250560329170470;198,990492301207212;85,73542934259018;252,316868294137123;110,778522232695096;320,21272117285832;307,046083831557;199,280729437004;25,4953974898335;0;1,67994298292923e+06;313;8,00364842376709e+06
51101;Zor�;355789,5492;NA;MT;NA;1991;ti;38,40307741276857;278,796437831013;0,5791944906851033;265,403964075108718;67,05337880565943;105,539077024784277;50,604291010554519;189,23090043841827;208,719565885664;170,324620074024;24,7738531227559;37;6,66439148282051e+05;185;3,45667143459320e+06
51201;Zuruah�;239069,7403;NA;AM;NA;1990;ti;6,91340569130881;476,243429556532;0,1731249064766898;72,536572606898204;330,53405729942847;319,529522344103839;193,689305862750871;114,23695669686580;279,891804413515;213,788670296373;25,9542658161194;0;7,05018808731079e+05;149;4,42778386230469e+06
51301;Riozinho do Alto Envira;260972,0300;NA;AC;NA;2003;ti;24,64472473686342;319,132639672776;0,3599983339181444;198,687346190466513;386,21129360889086;378,927449661736489;188,201752278692794;301,86311735016642;268,765587640047;153,880933489957;24,8315061586834;0;5,93509502029419e+05;140;3,21027218170166e+06
51501;Sapotal;1264,4661;NA;AM;NA;2003;ti;8,72859568595886;565,172082519531;0,2938244476914406;5,720749187469482;26,42315311431885;707,855255126953125;472,524270629882892;74,39567031860352;334,515942382813;209,706230163574;26,5760707855225;0;1,41458092498779e+03;0;0,00000000000000e+00
51601;Anaro;30473,9506;NA;RR;NA;2002;ti;91,24611356099447;323,025275777181;0,9741351919310788;119,810312856038394;63,60875537872315;127,645849838256837;5,615297441482544;122,84537984212240;197,406600646973;142,081028340658;27,0203652254740;0;3,99602852344513e+03;17;4,24708868265152e+04
51801;Arara do Rio Am�nia;20534,2205;NA;AC;NA;2001;ti;25,25339493911232;314,973847311650;0,4054484876612442;168,975575059224553;224,44064747203481;590,184836939761567;158,049213026128882;260,23438376102723;242,490026957681;144,099647412460;25,3992718783292;1;4,31105738754272e+04;9;2,00301875305176e+05
52201;Barro Alto;1937,1679;NA;AM;NA;2004;ti;16,71347779035568;536,015197753906;0,3234324334189296;4,318600732833147;192,00514507293701;800,810691833496094;408,912776947021484;84,96599960327148;404,944393157959;249,303736686707;26,0255899429321;0;3,21425741577148e+03;0;0,00000000000000e+00
52401;Batel�o;117050,0000;NA;MT;NA;2001;ti;13,54645422556156;269,321505252815;0,6555585438518996;86,369419568566229;207,62921683679272;481,328237275196784;29,522670391204542;374,21478450534875;186,619852271751;161,768670622700;24,9954033292914;18;1,36042386120319e+05;73;8,65179112529755e+05
52601;Apurin� do Igarap� Mucuim;73350,6121;NA;AM;NA;2002;ti;9,58365749164985;445,210686517057;0,1622788480020537;15,074955764712133;242,42240639205156;245,970073610749211;148,672180448634435;108,90890230076512;285,661604638605;203,970952764666;25,9783629059300;0;1,94197108573914e+05;52;1,44888036575317e+06
52701;Lago do Correio;13209,7815;NA;AM;NA;2003;ti;8,39571343120347;612,232353536492;0,3518566197246059;6,186211371523703;119,20392862955730;831,499397473457520;491,137844248714600;92,54288828271066;550,907680152828;272,790827824519;26,1649689144558;0;2,42173079833984e+04;3;5,89616958618164e+04
52801;Guanabara;15600,0000;NA;AM;NA;2003;ti;8,83251720706359;559,791918217741;0,2342426694732234;24,379487643968190;53,23792564947873;691,168516045374531;423,939812868636182;113,81140490399292;341,728766232926;212,582084302081;26,3303636841427;0;4,20126956481934e+04;6;1,70588500976563e+05
53201;Ponciano;4329,0000;NA;AM;NA;2011;ti;29,34959991354691;377,555081016139;0,1556666704188836;33,295582118787266;53,59337565773411;67,524331343801393;7,531433434862840;31,19865593157316;251,980359529194;189,013112921464;26,9122639706260;2;4,23875268936157e+03;2;2,38253227233887e+04
53401;Prosperidade;5572,8552;NA;AM;NA;2004;ti;18,40014876018871;531,662021983754;0,1923205069562590;1,903326240452853;172,14917304299095;803,793942538174747;389,054277593439281;66,16250176863237;398,188778963956;250,082380468195;26,1187611059709;0;6,97029771423340e+03;0;0,00000000000000e+00
53501;Riozinho;362495,0000;NA;AM;NA;2012;ti;20,24620802637372;508,242070073667;0,1444209781712424;66,979446409558221;233,99282147035404;685,637135347692833;456,608558281083390;89,42153852669564;326,778560371798;236,846873193635;26,2365343658624;0;9,36645342956543e+05;179;4,73154806518555e+06
53601;Santa Cruz da Nova Alian�a;5969,2201;NA;AM;NA;2004;ti;18,43896496295929;527,428537368774;0,2217458881592999;6,502341075489919;194,09598604838052;799,112927754720090;411,004240671793582;88,01959268252055;415,891892751058;249,895750045776;26,0284833510717;0;1,00384285888672e+04;3;7,04518188476563e+04
53901;Sururu�;36125,0000;NA;AM;NA;2003;ti;5,83673867712103;564,759419290064;0,2572202197294843;30,460474816797788;16,58132578522740;683,253382438197946;445,750538762776955;122,17180800644051;348,992630576538;212,012264284689;26,2969603030070;0;9,68669618682861e+04;19;5,31058395385742e+05
54101;Vista Alegre;13206,0000;NA;AM;NA;2012;ti;21,53366349293636;381,196752108060;0,2695446810147797;42,562242141136757;78,76094282590427;88,204358320969803;13,627442268224865;29,87155029406915;250,190585649931;186,003365443303;26,8383165322817;0;1,18911627769470e+04;3;3,34134155273438e+04
55101;Mar�;42373,0000;NA;PA;NA;2010;ti;38,54259075865077;347,067881487418;0,5230282241847493;75,678114315161963;48,38662886504390;72,267268434238900;102,555369225101202;82,40204388162364;222,635088307846;167,214697354082;26,4829395496903;8;8,84658163604736e+04;28;6,21906956481934e+05
55201;Pequizal do Naruv�tu;27878,5029;NA;MT;NA;2003;ti;18,93476360645073;254,745912706530;0,4356539202889996;245,867271688453911;408,03855006391018;432,618759332016168;42,603349626754699;329,08680483549256;179,393643589093;133,754053417780;24,8542272722399;8;1,57467590690255e+04;10;6,05821347236633e+04
56701;Sawr� Muybu (Pimental);178173,0000;NA;PA;NA;2008;ti;41,48109393624431;368,199356786703;0,7794227695378267;16,626504702708385;83,25058923465035;263,677344776929203;23,750541593316903;114,96163382966792;281,304682828016;186,244640255088;26,5832345896754;4;4,36384915267944e+05;129;3,39348503723145e+06
56801;Las Casas;21344,7011;NA;PA;NA;2001;ti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
57101;Porto Limoeiro;4587,7205;NA;AM;NA;2003;ti;6,37862429353926;577,509221394857;0,1672529987990856;5,667857332362069;110,64472452799480;812,671624077690922;499,665913052029055;78,60359785291884;507,551160176595;266,760473463270;26,1474525663588;0;6,66969823455811e+03;0;0,00000000000000e+00
58001;Munduruku-Taquara;25323,0000;NA;PA;NA;2003;ti;49,29499877205951;362,351948613706;0,7895709693748431;22,425276360492933;73,36991277702241;80,885014469915703;9,285846274360836;151,50986893846112;235,492529043567;154,195736790834;25,7221535920154;0;5,73721462936401e+04;24;5,33283871459961e+05
58201;S�o Domingos do Jacapari e Esta��o;134781,7512;NA;AM;NA;2001;ti;22,19742765113222;519,568781916897;0,1361817094855920;22,537198178411835;183,18527394803664;780,937186466509615;400,081990010674986;60,97445835417984;392,248363441145;250,371278837440;26,2507758133102;0;1,74032165603638e+05;12;1,91631179809570e+05
58401;S�o Marcos - RR;654110,0998;NA;RR;NA;1991;ti;81,79545533446509;349,915336545052;1,0175812225170859;113,595397073490403;54,20042240454347;126,578771225911822;14,904428380735157;218,00951276979544;234,649193342012;146,990685560181;26,4494896676838;5;2,32653888054609e+05;268;1,19403441984653e+06
58502;Boa Vista - AM;337,3562;NA;AM;NA;1998;ti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
58801;Barreirinha;2373,8000;NA;PA;NA;2002;ti;63,42381740751721;313,494166782924;0,6094600661169916;139,199860345749642;28,02238110133580;148,384355817522334;56,614285423642109;70,77877589634487;213,734378633045;175,876825241815;26,3669863201323;0;3,54141388702393e+03;1;2,13098297119141e+04
58901;Sarau�;18610,3230;NA;PA;NA;2002;ti;57,28851997507790;302,269234188719;0,4472902219721003;181,324179059508253;20,52558151421519;179,439340756807724;18,597783805317963;63,38173136407929;205,364845849186;171,104083551837;26,2452205591808;29;1,61185544815063e+04;11;9,49021926879883e+04
59001;Portal do Encantado;43057,0000;NA;MT;NA;2002;ti;33,81108943525567;339,326745237787;3,0563665003302587;136,677914741240357;149,77078787562360;374,273562658838500;71,386684187923564;458,01082377606127;249,149620111305;127,704569933788;25,1208891627300;20;3,13754251120090e+04;16;1,34719061899185e+05
59401;Cobra Grande;8906,0000;NA;PA;NA;2008;ti;67,00779486393583;314,187169171762;0,4358221670423729;17,941365297289863;108,15296471637228;31,661077720531519;34,061465525972672;32,13692233182382;233,161925827248;157,095045449077;26,5790618675343;0;4,64133553314209e+03;9;7,77289802551270e+04
59601;Cu� Cu�/ Marabitanas;808645,0000;NA;AM;NA;2010;ti;30,23470733141406;380,336159593053;0,2077934666045556;20,612030918569783;49,07620261120128;789,597071943405354;38,147929963618481;107,29157423005933;355,157618247349;248,310281828915;26,5289886295405;0;1,68168983648682e+06;351;7,99526127624512e+06
60001;Arara da Volta Grande do Xingu;25524,5931;NA;PA;NA;2004;ti;75,36978497856107;351,510178735246;0,3749566116890350;55,964754013788131;28,86416635059175;242,132755229999503;45,335122129101777;115,88736645587080;238,606622539041;183,012198510108;25,2551656863390;0;5,76182489471436e+04;16;4,05326310729980e+05
61401;Kawahiva do Rio Pardo;411844,0000;NA;MT;NA;2006;ti;20,82365979635489;332,881445890914;0,5037631270888234;151,920512145819487;140,22442145677601;280,965306944579197;32,490678348022684;153,75639603032761;238,020178830506;174,511303830153;25,5979922496758;0;9,69214982467651e+05;251;5,82458919830322e+06
62501;Bragan�a-Marituba;13515,0000;NA;PA;NA;2003;ti;54,58386987539438;358,933373788687;0,8058713860236681;19,158742167399481;96,18015013474684;58,968926825890172;8,941240704518098;135,06351473881648;240,871382610614;153,910486896221;25,7780599007240;0;2,34912712821960e+04;11;2,00774291992188e+05
62901;Tenharim Marmelos (Gleba B);474741,6023;NA;AM;NA;2004;ti;24,02985651827425;409,018506764918;0,1825070234351221;90,270471240212757;152,99943552655114;134,653532147034923;63,155815546799261;78,07031914928999;273,929423801798;193,508418880271;26,1345274115036;18;1,18173481892395e+06;339;8,46182997512817e+06
63901;Tuwa Apekuokawera;11764,0000;NA;PA;NA;1999;ti;72,09568529996005;326,244405018200;0,3226856645874002;54,486379727450291;64,63650318492543;76,066938989812684;19,579366831345993;160,68530647971414;238,849589954723;136,647173656117;26,1696394833651;2;1,77244763946533e+03;9;1,64139352798462e+04
64501;Kap�t Nhinore;362243,0000;NA;PA,MT;NA;2012;ti;43,24499470348557;343,722604705066;0,6061202662607004;233,761587734421795;113,84673479791304;460,856200312349699;38,755777208283803;293,40343555091567;235,812104104426;168,998383738023;25,8504523749136;139;2,30601109921217e+05;148;9,04027614021301e+05
65401;Maracaxi;720,0000;NA;PA;NA;2007;ti;80,09222869873047;348,765740966797;0,3964779764413834;122,024037170410153;10,84695491790771;115,099031066894526;15,821503639221191;45,00316238403320;228,698336791992;178,411038208008;26,1890857696533;0;5,92918540954590e+02;0;0,00000000000000e+00
67401;Jurubaxi-t�a;1208155,0000;NA;AM;NA;2016;ti;22,29972183680487;393,114573186290;0,1672577196989082;53,264710385389705;156,77521067742276;655,431995282271942;235,910163475500411;65,32236307019302;238,864389591561;208,086656872400;26,4718109118437;1;2,33963887190247e+06;520;1,09840586296082e+07
68101;Kaxuyana-Tunayana;2184120,0000;NA;PA;NA;2010;ti;65,43506452860794;336,426602557155;0,6392790254595382;227,695215696852472;49,99840950923787;249,189469824578168;63,709202892365589;178,09287681280446;279,701364598558;194,564132966832;26,3497551320004;3;6,55070592915344e+06;815;2,42723682983398e+07
68301;Apiak� do Pontal e Isolados;982324,0000;NA;MT;NA;2010;ti;25,51035530061933;348,040395336396;0,8021610237657977;21,785811828893472;110,01880441401508;503,318191254452586;136,338714206313540;198,75492959719836;247,139099619035;172,526896469549;25,9655459678443;6;2,14355029877281e+06;697;1,51293546997070e+07
69001;Sissa�ma;8780,0000;NA;AM;NA;2011;ti;28,48950075815959;370,814990675593;0,2434003584266427;22,437790859176452;54,80225257413933;63,133105588246544;17,004961984703339;38,43227653043816;257,709856515907;191,599226618388;26,8910168797137;13;9,73053913497925e+03;10;1,37579244995117e+05
73727;Sawr� Bap in (Apompu);150330,0000;NA;PA;NA;2023;ti;39,84355415597847;368,752576917823;0,8090370706033602;9,407288321621531;50,19787419139514;231,264848894029427;5,433684832501609;102,10758951826440;268,904307103884;182,194518715391;26,6356860461988;12;3,35910009204865e+05;101;2,41842751159668e+06
01420004127199733;CURIAU;3665,8253;NA;AP;NA;1999;tq;95,93063444249771;326,317659265855;0,2287976887515362;10,853019868626314;21,13429507087258;3,508231348851148;1,768709128393846;12,19925281580757;231,323410482968;189,587387084961;26,9719740923713;0;1,43828805112839e+03;1;7,70894193649292e+02
01420007673201335;CENTRO OURO, NOSSA SENHORA DAS GRACAS;5297,7599;NA;PA;NA;2006;tq;100,88623793919879;368,860982894897;0,1535110009135678;48,650804281234741;54,33544214566549;37,771485368410744;9,597806443770727;32,06178065141042;387,252239863078;208,585595766703;26,1842715740204;0;6,89816207885742e+03;2;2,19994453430176e+04
01420009023201081;SAO JOSE DO ICATU;1802,7929;NA;PA;NA;2002;tq;81,01796531677246;345,362236022949;0,1562528156209737;5,753377288579941;110,66825389862061;28,819836258888245;2,270160809159279;31,79607820510864;317,080645561218;206,471121788025;26,4081456661224;1;1,95474164581299e+03;1;1,45462661743164e+04
081103;BOM JESUS;197,2302;NA;MA;NA;2006;tq;154,33199310302734;325,675979614258;0,1915951818227768;195,101753234863281;22,82453060150146;197,559143066406250;7,907169580459595;26,68829727172852;242,588386535645;236,156089782715;26,3582506179810;0;1,64751007080078e+02;1;7,20188980102539e+03
119702;SÃO SEBASTIÃO DOS PRETOS;909,9518;NA;MA;NA;2005;tq;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
123404;ALTAMIRA;1221,0547;NA;MA;NA;2005;tq;162,72420571067116;322,065776478161;0,6415703730149702;87,251609108664766;114,82762978293678;105,056666287508875;2,715738773345947;59,13304450295188;206,424201271751;175,633071899414;26,3132433457808;2;6,25806396484375e+02;2;1,05172626495361e+04
168408;CAMPO REDONDO;1517,3134;NA;MA;NA;2008;tq;88,95311482747395;295,606221516927;0,0697461850941181;1,285212054848671;123,13017654418944;122,437345504760742;16,358815193176270;9,30882104237874;180,792037963867;140,124148050944;27,5217366218567;0;2,78438910484314e+02;0;0,00000000000000e+00
195706;SANTA IZABEL;985,7282;NA;MA;NA;2005;tq;145,30616455078126;341,563214111328;0,2158245660364628;191,355647277831991;26,68726310729980;193,813018798828125;11,653094387054445;23,33495349884033;251,394009399414;231,911668395996;26,3843030929565;0;7,48490802764893e+02;0;0,00000000000000e+00
1999119303;PORTO GRANDE, MANGABEIRA, SAO BENEDITO DE VISEU;17120,5093;NA;PA;NA;2008;tq;86,71958317910472;347,308638640373;0,1745742955462887;6,111589957821754;126,71858628795994;24,329413641652753;12,316023805064541;27,20651072840537;302,099151414441;206,257693973664;26,4323227051766;0;1,52900822420120e+04;11;1,02631215953827e+05
1999172148;GURUPA MIRIM, JOCOJO, FLEXINHA, CARRAZEDO;85150,5294;NA;PA;NA;2000;tq;93,28502478744043;323,252921826912;0,2597660570037363;17,434601463377476;83,45047080878055;205,410925913338701;107,532917090136607;36,64160605632897;266,702749483513;193,134299673215;26,1417100309121;4;1,99142840841293e+05;54;1,36686651077271e+06
1999178762;BAILIQUE BEIRA, BAILINQUE CENTRO, POCAO;34494,4183;NA;PA;NA;2002;tq;78,15061404888446;333,997410043570;0,2280821393286952;16,494229284433217;117,25949988731971;49,095351445124699;5,073865465934460;32,39761704371526;283,523751126803;205,853398155799;26,3913413003775;9;4,21594122581482e+04;20;2,58427854156494e+05
1999208353;CAMIRANGA;330,1785;NA;PA;NA;2002;tq;127,59750747680664;315,094451904297;0,1665861755609512;233,938560485839844;29,55674266815186;172,925781250000000;1,201225310564041;20,17912960052490;240,048377990723;193,450080871582;26,2828874588013;0;1,08907569885254e+02;0;0,00000000000000e+00
1999228840;ITACOÃ MIRI;967,6984;NA;PA;NA;2003;tq;112,75982883998326;406,253819056920;0,2132441401481628;18,508584431239537;15,86719008854457;9,740824426923480;6,711986064910889;24,53506333487374;468,494999476842;213,258416312081;26,2372916085379;0;5,63060184478760e+02;0;0,00000000000000e+00
1999234785;ABUI, PARANA DO ABUI, TAPAGEM, SAGRADO CORACAO;79051,5377;NA;PA;NA;2003;tq;54,97677554343758;336,810163342171;0,5819508285701793;123,567038182433507;35,78738869816424;134,356488545735687;99,349391584894263;69,38015670214631;266,969179268343;214,020227516511;26,8503606941805;0;1,79189498977661e+05;36;8,59719912719727e+05
199965113;SANTA FE E SANTO ANTONIO;857,2656;NA;PA;NA;2002;tq;81,15986251831055;352,629295349121;0,1008724700659514;2,701804846525192;93,49506759643556;52,374273300170898;2,247184753417969;51,95588302612305;341,455825805664;204,279701232910;26,3239092826843;0;6,58712661743164e+02;1;1,46196487426758e+04
2000147597;ABACATAL-AURÁ;569,6704;NA;PA;NA;1999;tq;105,29559516906738;415,615051269531;0,0766103141941130;19,403652191162109;6,91908442974091;4,516497671604156;2,159043341875076;18,22565460205078;623,674407958984;219,681217193604;26,3812055587769;0;4,62148017883301e+02;0;0,00000000000000e+00
20008891;GUAJARA MIRI;992,4484;NA;PA;NA;2002;tq;113,85141318184988;394,579463413783;0,1617396410022463;16,951527867998397;18,17751421247210;9,517999785287040;8,776713030678886;22,70789882114955;452,080426897321;215,534561157227;26,2404117584229;1;5,60714225769043e+02;0;0,00000000000000e+00
2001274554;ALTO ITACURUÇA, BAIXO ITACURUCA, BOM REMEDIO;9698,1758;NA;PA;NA;2002;tq;97,93166943600303;372,384993703742;0,1053066929483688;25,656041662943991;63,82386714533756;14,869009268911260;5,809138662720981;12,96490029912246;402,177050540322;216,638138018156;26,3737202192608;1;6,49720146560669e+03;2;2,39448242187500e+04
2001294022;SANTA RITA DE BARREIRAS;318,7457;NA;PA;NA;2002;tq;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
2001331069;NOSSA SENHORA DA CONCEICAO;2398,1312;NA;PA;NA;2005;tq;90,69595118931362;345,268105643136;0,2426384811600050;46,299283345540367;55,33154024396624;47,297933487665091;8,031125908806210;38,03211112249465;364,463745117188;207,301388695126;26,1561994098482;3;2,12471356201172e+03;3;3,47502738952637e+04
2001331133;SANTA MARIA DO TRAQUATEUA;835,3662;NA;PA;NA;2005;tq;95,41731480189732;349,498138427734;0,1556530867570213;52,259071350097656;59,50920595441546;47,504477909633088;2,022903501987457;38,74035481044224;380,367470877511;206,496026175363;26,1637178148542;0;9,81236305236816e+02;1;1,27382438659668e+04
2001331140;SAO MANOEL-PA;1289,4635;NA;PA;NA;2011;tq;101,73288981119792;377,014024522569;0,1535314826501740;38,161450280083550;46,36211819118924;40,996874067518448;13,990997420416935;24,15110227796767;422,052415635851;210,635592990451;26,2116417355008;0;1,26378279113770e+03;0;0,00000000000000e+00
2002163396;JURUSSACA;200,9261;NA;PA;NA;2009;tq;172,18228149414065;301,744354248047;0,2337795943021774;193,878372192382812;32,22348785400391;108,815429687500000;5,959833621978760;14,58251953125000;366,098876953125;203,507751464844;26,3364582061768;0;2,41051845550537e+01;0;0,00000000000000e+00
2002215952;JACUNDAY;1711,9375;NA;PA;NA;2006;tq;88,20548357282367;368,332042149135;0,1376203080373151;41,981320244925357;51,01370212009975;45,300314494541709;13,653811727251323;32,65807546888079;415,295150756836;208,413781302316;26,1774915967669;1;1,18391706085205e+03;1;7,81798782348633e+03
2002215956;SANTA MARIA DO MIRINDEUA;1815,9753;NA;PA;NA;2003;tq;99,19198473762064;365,413678337546;0,1777904776527601;41,872414757223687;49,87736354154699;42,349039863137641;11,853069305419922;27,84267919203814;409,475880342371;209,072992661420;26,1966493269976;0;2,14562253570557e+03;0;0,00000000000000e+00
2002216501;SAMAÚMA;212,8536;NA;PA;NA;2008;tq;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
2003146675;RAMAL DO PIRATUBA;959,1286;NA;PA;NA;2010;tq;102,89215087890624;371,229227701823;0,0530740820492307;34,108875910441078;56,68169403076172;15,913605213165283;2,195552736520767;18,47473367055257;371,018931070964;213,960835774740;26,3521051406860;0;3,35131610870361e+02;0;0,00000000000000e+00
200416783;CARANDUBA;647,9627;NA;PA;NA;2006;tq;132,75021743774414;418,825592041016;0,1572084724903107;17,001105785369873;25,21594810485840;14,946091175079346;7,542739868164062;25,14809703826904;479,921455383301;215,471046447754;26,1969494819641;0;4,25649246215820e+02;1;1,26853988647461e+04
2005175105;TAMBAÍ-AÇU;1824,8503;NA;PA;NA;2009;tq;87,63413906097412;343,979162216187;0,2020651805214584;23,289507031440735;108,16125583648682;20,477938532829285;12,097590148448944;26,11437106132507;277,892677307129;204,669292449951;26,4642406702042;0;1,73372032546997e+03;2;2,17397781372070e+04
2005385246;RIBEIRA DO JAMBU-AÇU;1309,9099;NA;PA;NA;2008;tq;106,61791653103300;386,041832817925;0,1299536952541934;32,787029478285049;41,81955846150717;36,598694271511505;7,037896951039632;27,71186256408691;475,104068332248;210,456770155165;26,2056997087267;0;9,11086269378662e+02;2;1,28450885772705e+04
200572763;SANT'ANA DE BAIXO;1549,4738;NA;PA;NA;2009;tq;94,96090559525923;378,844290993430;0,2304216101765633;45,112695867365055;49,98664682561701;36,622623790394172;12,495032483881170;29,22185603055087;433,612881747159;209,442514592951;26,1914178674871;0;1,88977874755859e+03;1;1,84595260620117e+04
2006106061;MURUTEUAZINHO;627,9732;NA;PA;NA;2013;tq;138,08976999918619;292,089141845703;0,3012477060159047;183,438242594401032;11,92777665456136;92,524559020996080;11,604832649230955;58,98280588785807;197,687082926432;185,917282104492;26,0146884918213;0;3,20385162353516e+02;0;0,00000000000000e+00
200614803;ITABOCA QUATRO BOCAS E CACOAL;445,9155;NA;PA;NA;2010;tq;143,23453140258789;347,191993713379;0,1708351317793131;73,183242797851562;9,43109774589539;6,022486209869385;11,423014640808104;20,06024169921875;344,246742248535;202,314331054688;26,2981872558594;0;2,90959579467773e+02;0;0,00000000000000e+00
200614848;MATIAS;1447,4652;NA;PA;NA;2008;tq;89,16302548922025;357,339066725511;0,0821968142229777;10,969771238473744;149,28864816518930;7,488873335031363;9,168974949763372;16,03209766974816;366,210547814002;207,990068875826;26,4830807905931;0;6,51529073715210e+02;1;7,93149108886719e+03
2006169594;MACAPAZINHO;93,0444;NA;PA;NA;2008;tq;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
2006201731;MOCAMBO;657,2798;NA;PA;NA;2012;tq;178,48982747395834;311,386220296224;0,7024447917938232;154,343124389648438;10,91169643402100;63,424507141113281;3,269877433776855;46,13872655232747;228,044754028320;188,684906005859;26,0345884958903;0;1,10944004058838e+02;0;0,00000000000000e+00
200626018;JACAREQUARA;1165,7640;NA;PA;NA;2008;tq;148,26573181152344;302,131479899089;0,2366853083173434;178,591786702473968;8,71216535568237;87,675802866617843;9,982758998870850;53,66103553771973;227,863182067871;186,908396402995;26,0397392908732;0;3,05079143524170e+02;0;0,00000000000000e+00
2006292564;PORTO ALEGRE;2833,2151;NA;PA;NA;2007;tq;94,75485595703124;345,155644531250;0,0889154727756977;21,011614303588868;145,55454345703126;21,249192352294923;4,451289243698120;21,42928016662598;292,882773437500;208,941878051758;26,4483657836914;1;1,55699207496643e+03;3;1,51737384796143e+04
2006304645;MENINO JESUS;293,1134;NA;PA;NA;2008;tq;168,67321777343750;341,849294026693;0,2913798278508087;128,594375610351562;29,50144513448079;37,674671173095703;6,160563468933105;30,13023630777995;271,490580240885;190,006174723307;26,1632518768311;0;1,70543533325195e+02;0;0,00000000000000e+00
